,Dates,HE_HL,HE_LL,LE_HL,LE_LL
3551,9/20/2012,-1.312567253,-2.119337298,-1.015501307,-2.023442128
3552,9/21/2012,-1.335908814,-2.122860829,-1.039717367,-2.02628438
3553,9/22/2012,-1.359250375,-2.126384361,-1.063933427,-2.029126631
3554,9/23/2012,-1.382591936,-2.129907892,-1.088149487,-2.031968883
3555,9/24/2012,-1.405933497,-2.133431423,-1.112365547,-2.034811135
3556,9/25/2012,-1.429275058,-2.136954955,-1.136581606,-2.037653386
3557,9/26/2012,-1.452616619,-2.140478486,-1.160797666,-2.040495638
3558,9/27/2012,-1.47595818,-2.144002018,-1.185013726,-2.04333789
3559,9/28/2012,-1.499299741,-2.147525549,-1.209229786,-2.046180141
3560,9/29/2012,-1.522641302,-2.15104908,-1.233445846,-2.049022393
3561,9/30/2012,-1.545982863,-2.154572612,-1.257661905,-2.051864645
3562,10/1/2012,-1.569324424,-2.158096143,-1.281877965,-2.054706897
3563,10/2/2012,-1.598135676,-2.166336417,-1.31201242,-2.061727141
3564,10/3/2012,-1.626946927,-2.174576691,-1.342146875,-2.068747385
3565,10/4/2012,-1.655758178,-2.182816965,-1.37228133,-2.075767629
3566,10/5/2012,-1.684569429,-2.191057239,-1.402415786,-2.082787874
3567,10/6/2012,-1.71338068,-2.199297512,-1.432550241,-2.089808118
3568,10/7/2012,-1.742191931,-2.207537786,-1.462684696,-2.096828362
3569,10/8/2012,-1.771003182,-2.21577806,-1.492819151,-2.103848607
3570,10/9/2012,-1.799814433,-2.224018334,-1.522953606,-2.110868851
3571,10/10/2012,-1.828625684,-2.232258608,-1.553088061,-2.117889095
3572,10/11/2012,-1.847160619,-2.237364849,-1.572110834,-2.122303653
3573,10/12/2012,-1.865695554,-2.242471091,-1.591133606,-2.12671821
3574,10/13/2012,-1.88423049,-2.247577332,-1.610156379,-2.131132768
3575,10/14/2012,-1.902765425,-2.252683573,-1.629179151,-2.135547326
3576,10/15/2012,-1.92130036,-2.257789814,-1.648201924,-2.139961883
3577,10/16/2012,-1.939835295,-2.262896056,-1.667224697,-2.144376441
3578,10/17/2012,-1.95837023,-2.268002297,-1.686247469,-2.148790999
3579,10/18/2012,-1.976905165,-2.273108538,-1.705270242,-2.153205556
3580,10/19/2012,-1.9954401,-2.278214779,-1.724293015,-2.157620114
3581,10/20/2012,-2.013975036,-2.283321021,-1.743315787,-2.162034671
3582,10/21/2012,-2.013916794,-2.287173468,-1.744813967,-2.165447919
3583,10/22/2012,-2.013858552,-2.291025916,-1.746312147,-2.168861167
3584,10/23/2012,-2.01380031,-2.294878363,-1.747810326,-2.172274415
3585,10/24/2012,-2.013742069,-2.298730811,-1.749308506,-2.175687663
3586,10/25/2012,-2.013683827,-2.302583258,-1.750806686,-2.179100911
3587,10/26/2012,-2.013625585,-2.306435706,-1.752304865,-2.182514159
3588,10/27/2012,-2.013567344,-2.310288153,-1.753803045,-2.185927407
3589,10/28/2012,-2.013509102,-2.314140601,-1.755301224,-2.189340655
3590,10/29/2012,-2.01345086,-2.317993048,-1.756799404,-2.192753902
3591,10/30/2012,-2.013392618,-2.321845496,-1.758297584,-2.19616715
3592,10/31/2012,-2.013334377,-2.325697943,-1.759795763,-2.199580398
3593,11/1/2012,-2.013276135,-2.329550391,-1.761293943,-2.202993646
3594,11/2/2012,-2.00862764,-2.335156313,-1.758013122,-2.207491723
3595,11/3/2012,-2.003979144,-2.340762236,-1.754732302,-2.211989799
3596,11/4/2012,-1.999330649,-2.346368159,-1.751451481,-2.216487876
3597,11/5/2012,-1.994682153,-2.351974082,-1.74817066,-2.220985952
3598,11/6/2012,-1.990033658,-2.357580004,-1.744889839,-2.225484029
3599,11/7/2012,-1.985385162,-2.363185927,-1.741609019,-2.229982105
3600,11/8/2012,-1.980736667,-2.36879185,-1.738328198,-2.234480182
3601,11/9/2012,-1.976088171,-2.374397772,-1.735047377,-2.238978258
3602,11/10/2012,-1.971439676,-2.380003695,-1.731766556,-2.243476335
3603,11/11/2012,-1.957771144,-2.382510889,-1.71353778,-2.246141139
3604,11/12/2012,-1.944102613,-2.385018083,-1.695309004,-2.248805944
3605,11/13/2012,-1.930434081,-2.387525276,-1.677080228,-2.251470748
3606,11/14/2012,-1.91676555,-2.39003247,-1.658851452,-2.254135553
3607,11/15/2012,-1.903097018,-2.392539664,-1.640622676,-2.256800358
3608,11/16/2012,-1.889428487,-2.395046858,-1.6223939,-2.259465162
3609,11/17/2012,-1.875759955,-2.397554052,-1.604165124,-2.262129967
3610,11/18/2012,-1.862091424,-2.400061245,-1.585936348,-2.264794771
3611,11/19/2012,-1.848422892,-2.402568439,-1.567707572,-2.267459576
3612,11/20/2012,-1.834754361,-2.405075633,-1.549478796,-2.270124381
3613,11/21/2012,-1.814444502,-2.403727217,-1.515312806,-2.268752112
3614,11/22/2012,-1.794134644,-2.402378801,-1.481146816,-2.267379844
3615,11/23/2012,-1.773824785,-2.401030385,-1.446980827,-2.266007576
3616,11/24/2012,-1.753514926,-2.399681968,-1.412814837,-2.264635308
3617,11/25/2012,-1.733205068,-2.398333552,-1.378648848,-2.26326304
3618,11/26/2012,-1.712895209,-2.396985136,-1.344482858,-2.261890772
3619,11/27/2012,-1.69258535,-2.39563672,-1.310316868,-2.260518504
3620,11/28/2012,-1.672275492,-2.394288304,-1.276150879,-2.259146235
3621,11/29/2012,-1.651965633,-2.392939888,-1.241984889,-2.257773967
3622,11/30/2012,-1.631655775,-2.391591472,-1.2078189,-2.256401699
3623,12/1/2012,-1.611345916,-2.390243056,-1.17365291,-2.255029431
3624,12/2/2012,-1.565555507,-2.380787645,-1.104376973,-2.247807044
3625,12/3/2012,-1.519765098,-2.371332234,-1.035101036,-2.240584656
3626,12/4/2012,-1.473974689,-2.361876824,-0.9658251,-2.233362269
3627,12/5/2012,-1.42818428,-2.352421413,-0.896549163,-2.226139881
3628,12/6/2012,-1.382393871,-2.342966003,-0.827273226,-2.218917494
3629,12/7/2012,-1.336603463,-2.333510592,-0.757997289,-2.211695106
3630,12/8/2012,-1.290813054,-2.324055181,-0.688721353,-2.204472719
3631,12/9/2012,-1.245022645,-2.314599771,-0.619445416,-2.197250331
3632,12/10/2012,-1.199232236,-2.30514436,-0.550169479,-2.190027944
3633,12/11/2012,-1.151619457,-2.297133538,-0.484137623,-2.182274641
3634,12/12/2012,-1.104006678,-2.289122716,-0.418105768,-2.174521338
3635,12/13/2012,-1.056393899,-2.281111894,-0.352073912,-2.166768035
3636,12/14/2012,-1.00878112,-2.273101071,-0.286042056,-2.159014732
3637,12/15/2012,-0.961168341,-2.265090249,-0.2200102,-2.151261429
3638,12/16/2012,-0.913555562,-2.257079427,-0.153978345,-2.143508126
3639,12/17/2012,-0.865942783,-2.249068605,-0.087946489,-2.135754823
3640,12/18/2012,-0.818330005,-2.241057783,-0.021914633,-2.12800152
3641,12/19/2012,-0.770717226,-2.233046961,0.044117222,-2.120248217
3642,12/20/2012,-0.723104447,-2.225036138,0.110149078,-2.112494914
3643,12/21/2012,-0.700344965,-2.210052429,0.14706238,-2.09561573
3644,12/22/2012,-0.677585483,-2.19506872,0.183975681,-2.078736547
3645,12/23/2012,-0.654826002,-2.18008501,0.220888983,-2.061857364
3646,12/24/2012,-0.63206652,-2.165101301,0.257802285,-2.04497818
3647,12/25/2012,-0.609307038,-2.150117592,0.294715586,-2.028098997
3648,12/26/2012,-0.586547556,-2.135133883,0.331628888,-2.011219814
3649,12/27/2012,-0.563788075,-2.120150173,0.368542189,-1.994340631
3650,12/28/2012,-0.541028593,-2.105166464,0.405455491,-1.977461447
3651,12/29/2012,-0.518269111,-2.090182755,0.442368792,-1.960582264
3652,12/30/2012,-0.49550963,-2.075199045,0.479282094,-1.943703081
3653,12/31/2012,-0.472750148,-2.060215336,0.516195396,-1.926823897
3654,1/1/2013,-0.449990666,-2.045231627,0.553108697,-1.909944714
3655,1/2/2013,-0.44692094,-2.043008068,0.568651735,-1.901931242
3656,1/3/2013,-0.443851214,-2.04078451,0.584194772,-1.893917771
3657,1/4/2013,-0.440781488,-2.038560952,0.599737809,-1.885904299
3658,1/5/2013,-0.437711762,-2.036337393,0.615280846,-1.877890827
3659,1/6/2013,-0.434642036,-2.034113835,0.630823884,-1.869877355
3660,1/7/2013,-0.43157231,-2.031890277,0.646366921,-1.861863884
3661,1/8/2013,-0.428502584,-2.029666718,0.661909958,-1.853850412
3662,1/9/2013,-0.425432858,-2.02744316,0.677452995,-1.84583694
3663,1/10/2013,-0.422363131,-2.025219602,0.692996033,-1.837823468
3664,1/11/2013,-0.426885074,-2.028417467,0.684896589,-1.841862552
3665,1/12/2013,-0.431407017,-2.031615332,0.676797146,-1.845901636
3666,1/13/2013,-0.43592896,-2.034813197,0.668697703,-1.84994072
3667,1/14/2013,-0.440450903,-2.038011062,0.660598259,-1.853979804
3668,1/15/2013,-0.444972845,-2.041208927,0.652498816,-1.858018888
3669,1/16/2013,-0.449494788,-2.044406792,0.644399373,-1.862057972
3670,1/17/2013,-0.454016731,-2.047604657,0.63629993,-1.866097056
3671,1/18/2013,-0.458538674,-2.050802522,0.628200486,-1.87013614
3672,1/19/2013,-0.463060617,-2.054000387,0.620101043,-1.874175223
3673,1/20/2013,-0.467582559,-2.057198252,0.6120016,-1.878214307
3674,1/21/2013,-0.476236153,-2.067704506,0.59577402,-1.890710005
3675,1/22/2013,-0.484889747,-2.07821076,0.579546441,-1.903205702
3676,1/23/2013,-0.49354334,-2.088717013,0.563318862,-1.9157014
3677,1/24/2013,-0.502196934,-2.099223267,0.547091282,-1.928197098
3678,1/25/2013,-0.510850528,-2.109729521,0.530863703,-1.940692795
3679,1/26/2013,-0.519504121,-2.120235774,0.514636124,-1.953188493
3680,1/27/2013,-0.528157715,-2.130742028,0.498408544,-1.96568419
3681,1/28/2013,-0.536811309,-2.141248282,0.482180965,-1.978179888
3682,1/29/2013,-0.545464903,-2.151754536,0.465953385,-1.990675585
3683,1/30/2013,-0.554118496,-2.162260789,0.449725806,-2.003171283
3684,1/31/2013,-0.56277209,-2.172767043,0.433498227,-2.015666981
3685,2/1/2013,-0.571425684,-2.183273297,0.417270647,-2.028162678
3686,2/2/2013,-0.585238816,-2.196286543,0.396276439,-2.041526566
3687,2/3/2013,-0.599051949,-2.209299789,0.37528223,-2.054890454
3688,2/4/2013,-0.612865081,-2.222313035,0.354288021,-2.068254343
3689,2/5/2013,-0.626678214,-2.235326281,0.333293812,-2.081618231
3690,2/6/2013,-0.640491347,-2.248339527,0.312299604,-2.094982119
3691,2/7/2013,-0.654304479,-2.261352773,0.291305395,-2.108346007
3692,2/8/2013,-0.668117612,-2.274366019,0.270311186,-2.121709895
3693,2/9/2013,-0.681930744,-2.287379265,0.249316977,-2.135073783
3694,2/10/2013,-0.695743877,-2.300392511,0.228322768,-2.148437671
3695,2/11/2013,-0.719036765,-2.317479938,0.185951955,-2.165425693
3696,2/12/2013,-0.742329653,-2.334567364,0.143581142,-2.182413715
3697,2/13/2013,-0.765622541,-2.351654791,0.101210329,-2.199401737
3698,2/14/2013,-0.78891543,-2.368742218,0.058839516,-2.216389759
3699,2/15/2013,-0.812208318,-2.385829644,0.016468703,-2.23337778
3700,2/16/2013,-0.835501206,-2.402917071,-0.02590211,-2.250365802
3701,2/17/2013,-0.858794094,-2.420004497,-0.068272923,-2.267353824
3702,2/18/2013,-0.882086982,-2.437091924,-0.110643737,-2.284341846
3703,2/19/2013,-0.905379871,-2.454179351,-0.15301455,-2.301329868
3704,2/20/2013,-0.928672759,-2.471266777,-0.195385363,-2.31831789
3705,2/21/2013,-0.954597214,-2.490967073,-0.253422744,-2.33887671
3706,2/22/2013,-0.980521668,-2.510667369,-0.311460126,-2.35943553
3707,2/23/2013,-1.006446123,-2.530367665,-0.369497507,-2.379994351
3708,2/24/2013,-1.032370578,-2.550067961,-0.427534889,-2.400553171
3709,2/25/2013,-1.058295032,-2.569768257,-0.48557227,-2.421111991
3710,2/26/2013,-1.084219487,-2.589468553,-0.543609652,-2.441670812
3711,2/27/2013,-1.110143942,-2.609168849,-0.601647033,-2.462229632
3712,2/28/2013,-1.136068396,-2.628869146,-0.659684415,-2.482788452
3713,3/1/2013,-1.161992851,-2.648569442,-0.717721796,-2.503347272
3714,3/2/2013,-1.187763156,-2.670729329,-0.768971611,-2.525491993
3715,3/3/2013,-1.213533461,-2.692889216,-0.820221426,-2.547636713
3716,3/4/2013,-1.239303767,-2.715049103,-0.871471241,-2.569781433
3717,3/5/2013,-1.265074072,-2.737208991,-0.922721056,-2.591926153
3718,3/6/2013,-1.290844377,-2.759368878,-0.973970871,-2.614070873
3719,3/7/2013,-1.316614682,-2.781528765,-1.025220686,-2.636215593
3720,3/8/2013,-1.342384988,-2.803688653,-1.076470501,-2.658360313
3721,3/9/2013,-1.368155293,-2.82584854,-1.127720316,-2.680505033
3722,3/10/2013,-1.393925598,-2.848008427,-1.178970131,-2.702649753
3723,3/11/2013,-1.414810315,-2.868075061,-1.204030694,-2.723549093
3724,3/12/2013,-1.435695032,-2.888141696,-1.229091258,-2.744448433
3725,3/13/2013,-1.456579749,-2.90820833,-1.254151821,-2.765347772
3726,3/14/2013,-1.477464466,-2.928274965,-1.279212384,-2.786247112
3727,3/15/2013,-1.498349183,-2.948341599,-1.304272948,-2.807146452
3728,3/16/2013,-1.5192339,-2.968408233,-1.329333511,-2.828045791
3729,3/17/2013,-1.540118617,-2.988474868,-1.354394074,-2.848945131
3730,3/18/2013,-1.561003334,-3.008541502,-1.379454638,-2.869844471
3731,3/19/2013,-1.581888051,-3.028608137,-1.404515201,-2.89074381
3732,3/20/2013,-1.602772768,-3.048674771,-1.429575764,-2.91164315
3733,3/21/2013,-1.611839413,-3.060782752,-1.440303957,-2.925056343
3734,3/22/2013,-1.620906058,-3.072890732,-1.45103215,-2.938469536
3735,3/23/2013,-1.629972703,-3.084998713,-1.461760342,-2.951882728
3736,3/24/2013,-1.639039348,-3.097106693,-1.472488535,-2.965295921
3737,3/25/2013,-1.648105992,-3.109214674,-1.483216727,-2.978709114
3738,3/26/2013,-1.657172637,-3.121322654,-1.49394492,-2.992122306
3739,3/27/2013,-1.666239282,-3.133430635,-1.504673112,-3.005535499
3740,3/28/2013,-1.675305927,-3.145538615,-1.515401305,-3.018948692
3741,3/29/2013,-1.684372572,-3.157646596,-1.526129498,-3.032361885
3742,3/30/2013,-1.693439217,-3.169754576,-1.53685769,-3.045775077
3743,3/31/2013,-1.702505861,-3.181862557,-1.547585883,-3.05918827
3744,4/1/2013,-1.711572506,-3.193970537,-1.558314075,-3.072601463
3745,4/2/2013,-1.72290716,-3.211363852,-1.567517098,-3.090355034
3746,4/3/2013,-1.734241815,-3.228757167,-1.576720121,-3.108108605
3747,4/4/2013,-1.745576469,-3.246150482,-1.585923145,-3.125862176
3748,4/5/2013,-1.756911123,-3.263543797,-1.595126168,-3.143615747
3749,4/6/2013,-1.768245778,-3.280937111,-1.604329191,-3.161369318
3750,4/7/2013,-1.779580432,-3.298330426,-1.613532214,-3.179122889
3751,4/8/2013,-1.790915086,-3.315723741,-1.622735237,-3.19687646
3752,4/9/2013,-1.80224974,-3.333117056,-1.63193826,-3.214630031
3753,4/10/2013,-1.813584395,-3.350510371,-1.641141283,-3.232383602
3754,4/11/2013,-1.826187712,-3.367434562,-1.655689733,-3.251235922
3755,4/12/2013,-1.838791029,-3.384358754,-1.670238184,-3.270088242
3756,4/13/2013,-1.851394345,-3.401282945,-1.684786634,-3.288940561
3757,4/14/2013,-1.863997662,-3.418207137,-1.699335084,-3.307792881
3758,4/15/2013,-1.876600979,-3.435131328,-1.713883534,-3.326645201
3759,4/16/2013,-1.889204296,-3.45205552,-1.728431984,-3.34549752
3760,4/17/2013,-1.901807613,-3.468979711,-1.742980434,-3.36434984
3761,4/18/2013,-1.91441093,-3.485903903,-1.757528884,-3.38320216
3762,4/19/2013,-1.927014247,-3.502828095,-1.772077334,-3.402054479
3763,4/20/2013,-1.939617564,-3.519752286,-1.786625784,-3.420906799
3764,4/21/2013,-1.955171888,-3.536639617,-1.80608037,-3.440154726
3765,4/22/2013,-1.970726213,-3.553526948,-1.825534955,-3.459402654
3766,4/23/2013,-1.986280537,-3.570414279,-1.84498954,-3.478650582
3767,4/24/2013,-2.001834861,-3.58730161,-1.864444125,-3.497898509
3768,4/25/2013,-2.017389186,-3.604188942,-1.88389871,-3.517146437
3769,4/26/2013,-2.03294351,-3.621076273,-1.903353295,-3.536394365
3770,4/27/2013,-2.048497834,-3.637963604,-1.92280788,-3.555642292
3771,4/28/2013,-2.064052158,-3.654850935,-1.942262466,-3.57489022
3772,4/29/2013,-2.079606483,-3.671738266,-1.961717051,-3.594138148
3773,4/30/2013,-2.095160807,-3.688625597,-1.981171636,-3.613386075
3774,5/1/2013,-2.110715131,-3.705512928,-2.000626221,-3.632634003
3775,5/2/2013,-2.129720982,-3.726966503,-2.028890267,-3.657262321
3776,5/3/2013,-2.148726833,-3.748420079,-2.057154313,-3.681890638
3777,5/4/2013,-2.167732684,-3.769873654,-2.085418359,-3.706518956
3778,5/5/2013,-2.186738535,-3.791327229,-2.113682405,-3.731147273
3779,5/6/2013,-2.205744386,-3.812780804,-2.141946451,-3.755775591
3780,5/7/2013,-2.224750237,-3.83423438,-2.170210497,-3.780403909
3781,5/8/2013,-2.243756087,-3.855687955,-2.198474543,-3.805032226
3782,5/9/2013,-2.262761938,-3.87714153,-2.226738589,-3.829660544
3783,5/10/2013,-2.281767789,-3.898595106,-2.255002634,-3.854288862
3784,5/11/2013,-2.293325085,-3.913214508,-2.273506802,-3.871354175
3785,5/12/2013,-2.30488238,-3.927833911,-2.29201097,-3.888419489
3786,5/13/2013,-2.316439675,-3.942453314,-2.310515138,-3.905484803
3787,5/14/2013,-2.327996971,-3.957072717,-2.329019305,-3.922550117
3788,5/15/2013,-2.339554266,-3.97169212,-2.347523473,-3.939615431
3789,5/16/2013,-2.351111561,-3.986311522,-2.366027641,-3.956680745
3790,5/17/2013,-2.362668857,-4.000930925,-2.384531809,-3.973746059
3791,5/18/2013,-2.374226152,-4.015550328,-2.403035976,-3.990811373
3792,5/19/2013,-2.385783447,-4.030169731,-2.421540144,-4.007876686
3793,5/20/2013,-2.397340743,-4.044789134,-2.440044312,-4.024942
3794,5/21/2013,-2.405494483,-4.053962189,-2.454375743,-4.034706125
3795,5/22/2013,-2.413648223,-4.063135245,-2.468707174,-4.044470249
3796,5/23/2013,-2.421801963,-4.072308301,-2.483038606,-4.054234373
3797,5/24/2013,-2.429955703,-4.081481356,-2.497370037,-4.063998497
3798,5/25/2013,-2.438109443,-4.090654412,-2.511701468,-4.073762621
3799,5/26/2013,-2.446263183,-4.099827468,-2.526032899,-4.083526746
3800,5/27/2013,-2.454416923,-4.109000523,-2.540364331,-4.09329087
3801,5/28/2013,-2.462570663,-4.118173579,-2.554695762,-4.103054994
3802,5/29/2013,-2.470724403,-4.127346635,-2.569027193,-4.112819118
3803,5/30/2013,-2.478878143,-4.13651969,-2.583358624,-4.122583243
3804,5/31/2013,-2.487031883,-4.145692746,-2.597690056,-4.132347367
3805,6/1/2013,-2.495185623,-4.154865802,-2.612021487,-4.142111491
3806,6/2/2013,-2.522266272,-4.173665139,-2.641899658,-4.15791036
3807,6/3/2013,-2.549346921,-4.192464476,-2.67177783,-4.173709228
3808,6/4/2013,-2.576427569,-4.211263813,-2.701656001,-4.189508097
3809,6/5/2013,-2.603508218,-4.23006315,-2.731534173,-4.205306966
3810,6/6/2013,-2.630588867,-4.248862487,-2.761412344,-4.221105834
3811,6/7/2013,-2.657669516,-4.267661824,-2.791290516,-4.236904703
3812,6/8/2013,-2.684750165,-4.286461161,-2.821168687,-4.252703572
3813,6/9/2013,-2.711830813,-4.305260498,-2.851046859,-4.26850244
3814,6/10/2013,-2.738911462,-4.324059835,-2.88092503,-4.284301309
3815,6/11/2013,-2.758475004,-4.332458089,-2.899413636,-4.290087838
3816,6/12/2013,-2.778038546,-4.340856343,-2.917902242,-4.295874366
3817,6/13/2013,-2.797602087,-4.349254597,-2.936390848,-4.301660895
3818,6/14/2013,-2.817165629,-4.357652852,-2.954879454,-4.307447423
3819,6/15/2013,-2.836729171,-4.366051106,-2.973368061,-4.313233951
3820,6/16/2013,-2.856292713,-4.37444936,-2.991856667,-4.31902048
3821,6/17/2013,-2.875856254,-4.382847614,-3.010345273,-4.324807008
3822,6/18/2013,-2.895419796,-4.391245869,-3.028833879,-4.330593537
3823,6/19/2013,-2.914983338,-4.399644123,-3.047322485,-4.336380065
3824,6/20/2013,-2.93454688,-4.408042377,-3.065811091,-4.342166594
3825,6/21/2013,-2.933657641,-4.408622269,-3.06641611,-4.341308099
3826,6/22/2013,-2.932768403,-4.409202161,-3.06702113,-4.340449603
3827,6/23/2013,-2.931879164,-4.409782053,-3.06762615,-4.339591108
3828,6/24/2013,-2.930989926,-4.410361945,-3.06823117,-4.338732613
3829,6/25/2013,-2.930100688,-4.410941837,-3.068836189,-4.337874117
3830,6/26/2013,-2.929211449,-4.411521729,-3.069441209,-4.337015622
3831,6/27/2013,-2.928322211,-4.412101621,-3.070046229,-4.336157127
3832,6/28/2013,-2.927432972,-4.412681513,-3.070651248,-4.335298632
3833,6/29/2013,-2.926543734,-4.413261405,-3.071256268,-4.334440136
3834,6/30/2013,-2.925654496,-4.413841297,-3.071861288,-4.333581641
3835,7/1/2013,-2.924765257,-4.414421189,-3.072466308,-4.332723146
3836,7/2/2013,-2.914701678,-4.409655719,-3.064401991,-4.326161566
3837,7/3/2013,-2.904638099,-4.404890249,-3.056337674,-4.319599986
3838,7/4/2013,-2.89457452,-4.40012478,-3.048273357,-4.313038406
3839,7/5/2013,-2.884510941,-4.39535931,-3.040209041,-4.306476827
3840,7/6/2013,-2.874447363,-4.390593841,-3.032144724,-4.299915247
3841,7/7/2013,-2.864383784,-4.385828371,-3.024080407,-4.293353667
3842,7/8/2013,-2.854320205,-4.381062902,-3.01601609,-4.286792087
3843,7/9/2013,-2.844256626,-4.376297432,-3.007951774,-4.280230508
3844,7/10/2013,-2.834193047,-4.371531963,-2.999887457,-4.273668928
3845,7/11/2013,-2.815830202,-4.366243756,-2.983837136,-4.266138316
3846,7/12/2013,-2.797467358,-4.360955549,-2.967786814,-4.258607705
3847,7/13/2013,-2.779104513,-4.355667342,-2.951736493,-4.251077094
3848,7/14/2013,-2.760741669,-4.350379135,-2.935686172,-4.243546482
3849,7/15/2013,-2.742378824,-4.345090928,-2.919635851,-4.236015871
3850,7/16/2013,-2.724015979,-4.339802722,-2.903585529,-4.22848526
3851,7/17/2013,-2.705653135,-4.334514515,-2.887535208,-4.220954649
3852,7/18/2013,-2.68729029,-4.329226308,-2.871484887,-4.213424037
